r0    rhos0    gamma0 
5.192   0.9325   7.22713e-14
5.272   0.931988   5.14311e-14
5.352   0.931486   3.66062e-14
5.432   0.930995   2.60586e-14
5.512   0.930514   1.85531e-14
5.592   0.930042   1.32114e-14
5.672   0.929581   9.40903e-15
5.752   0.929128   6.70204e-15
5.832   0.928685   4.77456e-15
5.912   0.92825   3.40191e-15
5.992   0.927824   2.42424e-15
6.072   0.927406   1.72778e-15
6.152   0.926996   1.23158e-15
6.232   0.926594   8.77998e-16
6.312   0.9262   6.26014e-16
6.392   0.925813   4.46408e-16
6.472   0.925434   3.18373e-16
6.552   0.925061   2.27089e-16
6.632   0.924696   1.61998e-16
6.712   0.924337   1.15578e-16
6.792   0.923984   8.247e-17
6.872   0.923638   5.88528e-17
6.952   0.923298   4.20039e-17
7.032   0.922964   2.9982e-17
7.112   0.922636   2.14034e-17
7.192   0.922314   1.5281e-17
7.272   0.921998   1.09111e-17
7.352   0.921687   7.79167e-18
7.432   0.921381   5.56467e-18
7.512   0.92108   3.9746e-18
7.592   0.920785   2.83917e-18
7.672   0.920495   2.0283e-18
7.752   0.920209   1.44916e-18
7.832   0.919928   1.03548e-18
7.912   0.919652   7.39964e-19
7.992   0.919381   5.27673e-19
r22       rhos22       gamma22  
0   1   0.00042243 
0.024   0.998728   0.000360621
0.056   0.997496   0.000307918
0.088   0.996304   0.000262967
0.12   0.995149   0.00022462
0.152   0.99403   0.0001919
0.184   0.992947   0.000163975
0.216   0.991896   0.000140138
0.248   0.990878   0.000119785
0.28   0.989891   0.000102405
0.312   0.988934   8.75606e-05
0.344   0.988005   7.48791e-05
0.376   0.987104   6.40438e-05
0.408   0.98623   5.47843e-05
0.44   0.985381   4.68701e-05
0.472   0.984557   4.01047e-05
0.504   0.983757   3.43205e-05
0.536   0.982981   2.93744e-05
0.568   0.982226   2.51443e-05
0.6   0.981493   2.15261e-05
0.632   0.980781   1.84308e-05
0.664   0.980089   1.57826e-05
0.696   0.979417   1.35165e-05
0.728   0.978763   1.15772e-05
0.76   0.978127   9.91728e-06
0.792   0.977509   8.49641e-06
0.872   0.976037   5.77531e-06
0.952   0.974662   3.92879e-06
1.032   0.973377   2.67492e-06
1.112   0.972175   1.82297e-06
1.192   0.971049   1.24376e-06
1.272   0.969993   8.49742e-07
1.352   0.969001   5.8155e-07
1.432   0.968067   3.98885e-07
1.512   0.967185   2.74382e-07
1.592   0.966349   1.89447e-07
1.672   0.965555   1.31439e-07
1.752   0.964795   9.17568e-08
1.832   0.964063   6.45493e-08
1.912   0.963352   4.58328e-08
1.992   0.962655   3.28955e-08
2.072   0.961963   2.38916e-08
2.152   0.961268   1.75662e-08
2.232   0.960562   1.30674e-08
2.312   0.959836   9.81862e-09
2.392   0.959084   7.43159e-09
2.472   0.958299   5.64628e-09
2.552   0.957479   4.28956e-09
2.632   0.956624   3.24648e-09
2.712   0.955736   2.44007e-09
2.792   0.954824   1.81741e-09
2.872   0.953893   1.34018e-09
2.952   0.952955   9.78735e-10
3.032   0.952016   7.08797e-10
3.112   0.951085   5.09969e-10
3.192   0.950166   3.65229e-10
3.272   0.949263   2.60782e-10
3.352   0.948377   1.85852e-10
3.432   0.94751   1.32292e-10
3.512   0.946662   9.40921e-11
3.592   0.945833   6.68864e-11
3.672   0.945023   4.75294e-11
3.752   0.944231   3.37659e-11
3.832   0.943459   2.39843e-11
3.912   0.942704   1.70349e-11
3.992   0.941967   1.20987e-11
4.072   0.941247   8.59297e-12
4.152   0.940544   6.10334e-12
4.232   0.939858   4.33535e-12
4.312   0.939187   3.07979e-12
4.392   0.938532   2.1881e-12
4.472   0.937892   1.55477e-12
4.552   0.937266   1.1049e-12
4.632   0.936655   7.85312e-13
4.712   0.936057   5.58246e-13
4.792   0.935472   3.96895e-13
4.872   0.934901   2.82223e-13
4.952   0.934342   2.00715e-13
5.032   0.933795   1.42769e-13
5.112   0.933259   1.01568e-13
5.192   0.932736   7.22688e-14
5.272   0.932223   5.14296e-14
5.352   0.931721   3.66053e-14
5.432   0.931229   2.60581e-14
5.512   0.930748   1.85528e-14
5.592   0.930276   1.32112e-14
5.672   0.929814   9.40891e-15
5.752   0.929362   6.70197e-15
5.832   0.928918   4.77452e-15
5.912   0.928483   3.40189e-15
5.992   0.928057   2.42422e-15
6.072   0.927639   1.72777e-15
6.152   0.927229   1.23157e-15
6.232   0.926827   8.77994e-16
6.312   0.926432   6.26012e-16
6.392   0.926045   4.46406e-16
6.472   0.925665   3.18372e-16
6.552   0.925293   2.27088e-16
6.632   0.924927   1.61997e-16
6.712   0.924568   1.15578e-16
6.792   0.924215   8.24699e-17
6.872   0.923869   5.88528e-17
6.952   0.923529   4.20038e-17
7.032   0.923195   2.9982e-17
7.112   0.922867   2.14034e-17
7.192   0.922545   1.5281e-17
7.272   0.922228   1.09111e-17
7.352   0.921917   7.79167e-18
7.432   0.921611   5.56467e-18
7.512   0.92131   3.97459e-18
7.592   0.921015   2.83917e-18
7.672   0.920724   2.0283e-18
7.752   0.920438   1.44916e-18
7.832   0.920157   1.03548e-18
7.912   0.919881   7.39964e-19
7.992   0.919609   5.27667e-19
r23       rhos23       gamma23  
0   1   0.00042243 
0.024   0.998728   0.000360621
0.056   0.997496   0.000307917
0.088   0.996304   0.000262967
0.12   0.995149   0.00022462
0.152   0.99403   0.0001919
0.184   0.992947   0.000163975
0.216   0.991896   0.000140137
0.248   0.990878   0.000119785
0.28   0.989891   0.000102405
0.312   0.988934   8.756e-05
0.344   0.988005   7.48785e-05
0.376   0.987104   6.40431e-05
0.408   0.98623   5.47836e-05
0.44   0.985381   4.68694e-05
0.472   0.984557   4.0104e-05
0.504   0.983758   3.43197e-05
0.536   0.982981   2.93736e-05
0.568   0.982226   2.51435e-05
0.6   0.981494   2.15253e-05
0.632   0.980781   1.843e-05
0.664   0.980089   1.57818e-05
0.696   0.979417   1.35157e-05
0.728   0.978763   1.15764e-05
0.76   0.978128   9.9165e-06
0.792   0.977509   8.49564e-06
0.872   0.976037   5.77454e-06
0.952   0.974663   3.92802e-06
1.032   0.973378   2.67416e-06
1.112   0.972177   1.82222e-06
1.192   0.971051   1.24302e-06
1.272   0.969996   8.49024e-07
1.352   0.969005   5.80851e-07
1.432   0.968072   3.9821e-07
1.512   0.967191   2.73734e-07
1.592   0.966358   1.8883e-07
1.672   0.965567   1.30855e-07
1.752   0.964811   9.1211e-08
1.832   0.964084   6.40448e-08
1.912   0.963379   4.53729e-08
1.992   0.96269   3.24828e-08
2.072   0.962007   2.35282e-08
2.152   0.961324   1.7253e-08
2.232   0.960631   1.28042e-08
2.312   0.95992   9.60386e-09
2.392   0.959184   7.26214e-09
2.472   0.958417   5.51764e-09
2.552   0.957615   4.19612e-09
2.632   0.956778   3.18187e-09
2.712   0.955907   2.39778e-09
2.792   0.955008   1.79129e-09
2.872   0.95409   1.32498e-09
2.952   0.95316   9.70357e-10
3.032   0.952228   7.0437e-10
3.112   0.951302   5.07676e-10
3.192   0.950386   3.64033e-10
3.272   0.949485   2.60141e-10
3.352   0.948601   1.85497e-10
3.432   0.947735   1.3209e-10
3.512   0.946887   9.39753e-11
3.592   0.946059   6.68182e-11
3.672   0.945249   4.74892e-11
3.752   0.944458   3.37422e-11
3.832   0.943685   2.39703e-11
3.912   0.942931   1.70265e-11
3.992   0.942194   1.20937e-11
4.072   0.941474   8.58998e-12
4.152   0.940771   6.10155e-12
4.232   0.940084   4.33427e-12
4.312   0.939414   3.07914e-12
4.392   0.938758   2.18771e-12
4.472   0.938118   1.55453e-12
4.552   0.937492   1.10476e-12
4.632   0.93688   7.85227e-13
4.712   0.936282   5.58195e-13
4.792   0.935698   3.96864e-13
4.872   0.935126   2.82205e-13
4.952   0.934566   2.00703e-13
5.032   0.934019   1.42762e-13
5.112   0.933484   1.01564e-13
5.192   0.93296   7.22663e-14
5.272   0.932447   5.14281e-14
5.352   0.931944   3.66044e-14
5.432   0.931453   2.60575e-14
5.512   0.930971   1.85524e-14
5.592   0.930499   1.3211e-14
5.672   0.930037   9.40878e-15
5.752   0.929584   6.70189e-15
5.832   0.92914   4.77447e-15
5.912   0.928705   3.40186e-15
5.992   0.928279   2.4242e-15
6.072   0.92786   1.72776e-15
6.152   0.92745   1.23156e-15
6.232   0.927048   8.7799e-16
6.312   0.926653   6.26009e-16
6.392   0.926266   4.46405e-16
6.472   0.925886   3.18371e-16
6.552   0.925513   2.27088e-16
6.632   0.925147   1.61997e-16
6.712   0.924788   1.15578e-16
6.792   0.924435   8.24698e-17
6.872   0.924089   5.88527e-17
6.952   0.923749   4.20038e-17
7.032   0.923414   2.9982e-17
7.112   0.923086   2.14033e-17
7.192   0.922764   1.5281e-17
7.272   0.922447   1.09111e-17
7.352   0.922135   7.79166e-18
7.432   0.921829   5.56466e-18
7.512   0.921529   3.97459e-18
7.592   0.921233   2.83917e-18
7.672   0.920942   2.0283e-18
7.752   0.920656   1.44916e-18
7.832   0.920375   1.03548e-18
7.912   0.920099   7.39964e-19
7.992   0.919827   5.27661e-19
r24       rhos24       gamma24  
0   1   0.00042243 
0.024   0.998728   0.000360621
0.056   0.997496   0.000307917
0.088   0.996304   0.000262966
0.12   0.995149   0.00022462
0.152   0.99403   0.0001919
0.184   0.992947   0.000163974
0.216   0.991896   0.000140137
0.248   0.990878   0.000119784
0.28   0.989891   0.000102404
0.312   0.988934   8.75594e-05
0.344   0.988005   7.48779e-05
0.376   0.987104   6.40425e-05
0.408   0.98623   5.4783e-05
0.44   0.985381   4.68688e-05
0.472   0.984557   4.01034e-05
0.504   0.983758   3.43191e-05
0.536   0.982981   2.93729e-05
0.568   0.982227   2.51428e-05
0.6   0.981494   2.15246e-05
0.632   0.980782   1.84294e-05
0.664   0.98009   1.57811e-05
0.696   0.979417   1.3515e-05
0.728   0.978763   1.15757e-05
0.76   0.978128   9.91582e-06
0.792   0.97751   8.49495e-06
0.872   0.976038   5.77386e-06
0.952   0.974664   3.92734e-06
1.032   0.973379   2.67349e-06
1.112   0.972178   1.82156e-06
1.192   0.971053   1.24237e-06
1.272   0.969998   8.4839e-07
1.352   0.969008   5.80235e-07
1.432   0.968076   3.97613e-07
1.512   0.967197   2.7316e-07
1.592   0.966366   1.88282e-07
1.672   0.965577   1.30336e-07
1.752   0.964825   9.07242e-08
1.832   0.964102   6.35933e-08
1.912   0.963403   4.49596e-08
1.992   0.962721   3.21103e-08
2.072   0.962047   2.31984e-08
2.152   0.961374   1.69671e-08
2.232   0.960693   1.25623e-08
2.312   0.959996   9.40476e-09
2.392   0.959276   7.10354e-09
2.472   0.958525   5.39593e-09
2.552   0.957741   4.1066e-09
2.632   0.95692   3.11912e-09
2.712   0.956066   2.35607e-09
2.792   0.955181   1.76513e-09
2.872   0.954275   1.30951e-09
2.952   0.953354   9.61713e-10
3.032   0.952429   6.99759e-10
3.112   0.951507   5.05281e-10
3.192   0.950595   3.62789e-10
3.272   0.949696   2.5948e-10
3.352   0.948814   1.85134e-10
3.432   0.947949   1.31885e-10
3.512   0.947102   9.3857e-11
3.592   0.946274   6.67492e-11
3.672   0.945465   4.74487e-11
3.752   0.944674   3.37183e-11
3.832   0.943902   2.39561e-11
3.912   0.943147   1.70181e-11
3.992   0.94241   1.20887e-11
4.072   0.94169   8.58697e-12
4.152   0.940987   6.09975e-12
4.232   0.940301   4.33319e-12
4.312   0.93963   3.0785e-12
4.392   0.938974   2.18732e-12
4.472   0.938334   1.5543e-12
4.552   0.937708   1.10462e-12
4.632   0.937096   7.85142e-13
4.712   0.936497   5.58144e-13
4.792   0.935912   3.96833e-13
4.872   0.93534   2.82186e-13
4.952   0.934781   2.00692e-13
5.032   0.934233   1.42755e-13
5.112   0.933698   1.0156e-13
5.192   0.933173   7.22638e-14
5.272   0.93266   5.14266e-14
5.352   0.932158   3.66035e-14
5.432   0.931666   2.6057e-14
5.512   0.931184   1.85521e-14
5.592   0.930712   1.32108e-14
5.672   0.930249   9.40866e-15
5.752   0.929796   6.70182e-15
5.832   0.929352   4.77443e-15
5.912   0.928917   3.40183e-15
5.992   0.92849   2.42419e-15
6.072   0.928072   1.72775e-15
6.152   0.927661   1.23156e-15
6.232   0.927259   8.77987e-16
6.312   0.926864   6.26007e-16
6.392   0.926477   4.46404e-16
6.472   0.926097   3.1837e-16
6.552   0.925724   2.27087e-16
6.632   0.925357   1.61997e-16
6.712   0.924998   1.15578e-16
6.792   0.924645   8.24697e-17
6.872   0.924298   5.88526e-17
6.952   0.923958   4.20038e-17
7.032   0.923624   2.9982e-17
7.112   0.923295   2.14033e-17
7.192   0.922973   1.5281e-17
7.272   0.922656   1.09111e-17
7.352   0.922344   7.79166e-18
7.432   0.922038   5.56466e-18
7.512   0.921737   3.97459e-18
7.592   0.921441   2.83916e-18
7.672   0.921151   2.0283e-18
7.752   0.920865   1.44916e-18
7.832   0.920583   1.03548e-18
7.912   0.920307   7.39963e-19
7.992   0.920035   5.27655e-19
r25       rhos25       gamma25  
0   1   0.00042243 
0.024   0.998728   0.000360621
0.056   0.997496   0.000307917
0.088   0.996304   0.000262966
0.12   0.995149   0.000224619
0.152   0.99403   0.000191899
0.184   0.992947   0.000163974
0.216   0.991896   0.000140136
0.248   0.990878   0.000119784
0.28   0.989891   0.000102404
0.312   0.988934   8.75589e-05
0.344   0.988005   7.48774e-05
0.376   0.987104   6.4042e-05
0.408   0.98623   5.47825e-05
0.44   0.985381   4.68682e-05
0.472   0.984557   4.01028e-05
0.504   0.983758   3.43185e-05
0.536   0.982981   2.93724e-05
0.568   0.982227   2.51423e-05
0.6   0.981494   2.1524e-05
0.632   0.980782   1.84288e-05
0.664   0.98009   1.57805e-05
0.696   0.979417   1.35144e-05
0.728   0.978764   1.15751e-05
0.76   0.978128   9.91522e-06
0.792   0.97751   8.49435e-06
0.872   0.976038   5.77326e-06
0.952   0.974664   3.92674e-06
1.032   0.97338   2.6729e-06
1.112   0.972179   1.82097e-06
1.192   0.971055   1.2418e-06
1.272   0.97   8.47829e-07
1.352   0.969011   5.79688e-07
1.432   0.96808   3.97083e-07
1.512   0.967203   2.72649e-07
1.592   0.966373   1.87793e-07
1.672   0.965587   1.29873e-07
1.752   0.964837   9.02881e-08
1.832   0.964119   6.31877e-08
1.912   0.963425   4.45871e-08
1.992   0.962748   3.17732e-08
2.072   0.962082   2.28985e-08
2.152   0.961418   1.67056e-08
2.232   0.960749   1.23395e-08
2.312   0.960065   9.22002e-09
2.392   0.959359   6.95508e-09
2.472   0.958624   5.28084e-09
2.552   0.957856   4.02098e-09
2.632   0.957052   3.05833e-09
2.712   0.956213   2.31509e-09
2.792   0.955343   1.73902e-09
2.872   0.954448   1.29383e-09
2.952   0.953537   9.52832e-10
3.032   0.95262   6.94972e-10
3.112   0.951703   5.02783e-10
3.192   0.950794   3.61495e-10
3.272   0.949898   2.58798e-10
3.352   0.949017   1.84762e-10
3.432   0.948153   1.31676e-10
3.512   0.947307   9.37371e-11
3.592   0.94648   6.66795e-11
3.672   0.945671   4.74078e-11
3.752   0.944881   3.36942e-11
3.832   0.944109   2.39418e-11
3.912   0.943354   1.70096e-11
3.992   0.942617   1.20836e-11
4.072   0.941897   8.58395e-12
4.152   0.941194   6.09794e-12
4.232   0.940507   4.33211e-12
4.312   0.939836   3.07785e-12
4.392   0.93918   2.18693e-12
4.472   0.93854   1.55407e-12
4.552   0.937913   1.10448e-12
4.632   0.937301   7.85057e-13
4.712   0.936703   5.58092e-13
4.792   0.936118   3.96802e-13
4.872   0.935545   2.82167e-13
4.952   0.934986   2.00681e-13
5.032   0.934438   1.42748e-13
5.112   0.933902   1.01556e-13
5.192   0.933378   7.22613e-14
5.272   0.932864   5.14251e-14
5.352   0.932362   3.66025e-14
5.432   0.931869   2.60564e-14
5.512   0.931387   1.85517e-14
5.592   0.930915   1.32106e-14
5.672   0.930452   9.40854e-15
5.752   0.929999   6.70174e-15
5.832   0.929555   4.77438e-15
5.912   0.929119   3.4018e-15
5.992   0.928693   2.42417e-15
6.072   0.928274   1.72774e-15
6.152   0.927863   1.23155e-15
6.232   0.927461   8.77983e-16
6.312   0.927066   6.26005e-16
6.392   0.926678   4.46402e-16
6.472   0.926298   3.18369e-16
6.552   0.925925   2.27087e-16
6.632   0.925558   1.61997e-16
6.712   0.925199   1.15578e-16
6.792   0.924846   8.24695e-17
6.872   0.924499   5.88525e-17
6.952   0.924158   4.20037e-17
7.032   0.923824   2.99819e-17
7.112   0.923495   2.14033e-17
7.192   0.923173   1.52809e-17
7.272   0.922856   1.09111e-17
7.352   0.922544   7.79166e-18
7.432   0.922238   5.56466e-18
7.512   0.921937   3.97459e-18
7.592   0.921641   2.83916e-18
7.672   0.92135   2.0283e-18
7.752   0.921064   1.44916e-18
7.832   0.920782   1.03548e-18
7.912   0.920506   7.39963e-19
7.992   0.920234   5.2765e-19
r26       rhos26       gamma26  
0   1   0.00042243 
0.024   0.998728   0.000360621
0.056   0.997496   0.000307917
0.088   0.996304   0.000262966
0.12   0.995149   0.000224619
0.152   0.99403   0.000191899
0.184   0.992947   0.000163974
0.216   0.991896   0.000140136
0.248   0.990878   0.000119784
0.28   0.989891   0.000102403
0.312   0.988934   8.75585e-05
0.344   0.988005   7.48769e-05
0.376   0.987104   6.40415e-05
0.408   0.98623   5.4782e-05
0.44   0.985381   4.68677e-05
0.472   0.984558   4.01023e-05
0.504   0.983758   3.4318e-05
0.536   0.982981   2.93718e-05
0.568   0.982227   2.51417e-05
0.6   0.981494   2.15235e-05
0.632   0.980782   1.84282e-05
0.664   0.98009   1.578e-05
0.696   0.979417   1.35139e-05
0.728   0.978764   1.15746e-05
0.76   0.978128   9.91468e-06
0.792   0.97751   8.49382e-06
0.872   0.976039   5.77272e-06
0.952   0.974665   3.92621e-06
1.032   0.973381   2.67237e-06
1.112   0.97218   1.82046e-06
1.192   0.971056   1.24129e-06
1.272   0.970002   8.47329e-07
1.352   0.969013   5.79201e-07
1.432   0.968083   3.9661e-07
1.512   0.967207   2.72193e-07
1.592   0.96638   1.87356e-07
1.672   0.965595   1.29457e-07
1.752   0.964848   8.98962e-08
1.832   0.964133   6.28221e-08
1.912   0.963444   4.42501e-08
1.992   0.962773   3.1467e-08
2.072   0.962114   2.26249e-08
2.152   0.961459   1.64658e-08
2.232   0.9608   1.21339e-08
2.312   0.960128   9.04842e-09
2.392   0.959435   6.81605e-09
2.472   0.958716   5.17205e-09
2.552   0.957963   3.93917e-09
2.632   0.957175   2.99954e-09
2.712   0.956351   2.27493e-09
2.792   0.955495   1.71307e-09
2.872   0.954612   1.27802e-09
2.952   0.953711   9.43748e-10
3.032   0.9528   6.90021e-10
3.112   0.951889   5.00185e-10
3.192   0.950984   3.60151e-10
3.272   0.95009   2.58093e-10
3.352   0.949211   1.84381e-10
3.432   0.948349   1.31463e-10
3.512   0.947504   9.36157e-11
3.592   0.946677   6.66091e-11
3.672   0.945869   4.73666e-11
3.752   0.945078   3.36699e-11
3.832   0.944306   2.39274e-11
3.912   0.943552   1.70011e-11
3.992   0.942815   1.20785e-11
4.072   0.942095   8.58092e-12
4.152   0.941392   6.09613e-12
4.232   0.940705   4.33102e-12
4.312   0.940034   3.07719e-12
4.392   0.939378   2.18654e-12
4.472   0.938737   1.55383e-12
4.552   0.938111   1.10433e-12
4.632   0.937498   7.84971e-13
4.712   0.9369   5.58041e-13
4.792   0.936314   3.96771e-13
4.872   0.935742   2.82149e-13
4.952   0.935182   2.00669e-13
5.032   0.934634   1.42742e-13
5.112   0.934098   1.01552e-13
5.192   0.933573   7.22588e-14
5.272   0.93306   5.14236e-14
5.352   0.932557   3.66016e-14
5.432   0.932064   2.60559e-14
5.512   0.931582   1.85514e-14
5.592   0.93111   1.32103e-14
5.672   0.930647   9.40842e-15
5.752   0.930193   6.70167e-15
5.832   0.929749   4.77434e-15
5.912   0.929313   3.40178e-15
5.992   0.928886   2.42415e-15
6.072   0.928467   1.72773e-15
6.152   0.928057   1.23154e-15
6.232   0.927654   8.77979e-16
6.312   0.927259   6.26003e-16
6.392   0.926871   4.46401e-16
6.472   0.926491   3.18369e-16
6.552   0.926117   2.27086e-16
6.632   0.925751   1.61996e-16
6.712   0.925391   1.15577e-16
6.792   0.925038   8.24694e-17
6.872   0.924691   5.88525e-17
6.952   0.92435   4.20037e-17
7.032   0.924016   2.99819e-17
7.112   0.923687   2.14033e-17
7.192   0.923364   1.52809e-17
7.272   0.923047   1.0911e-17
7.352   0.922735   7.79165e-18
7.432   0.922429   5.56466e-18
7.512   0.922128   3.97459e-18
7.592   0.921831   2.83916e-18
7.672   0.92154   2.0283e-18
7.752   0.921254   1.44916e-18
7.832   0.920973   1.03548e-18
7.912   0.920696   7.39963e-19
7.992   0.920424   5.27644e-19
r27       rhos27       gamma27  
0   1   0.00042243 
0.024   0.998728   0.000360621
0.056   0.997496   0.000307917
0.088   0.996304   0.000262966
0.12   0.995149   0.000224619
0.152   0.99403   0.000191899
0.184   0.992947   0.000163973
0.216   0.991896   0.000140136
0.248   0.990878   0.000119783
0.28   0.989891   0.000102403
0.312   0.988934   8.75581e-05
0.344   0.988005   7.48765e-05
0.376   0.987104   6.40411e-05
